,Unnamed: 0.1,index,NDVI,AWEI,NDWI,MNDWI,Unnamed: 0,DHSID_EA,cname,year,lat,lon,n_asset,asset_index,n_water,water_index,cluster_id,adm1dhs,urban,path
123,123,123,0.03407048,-0.2921005,0.026864555,-0.31472775,124,IA-2015-7-00040270,IA,2015,26.5880178877,91.9303248391,22,-0.707142763177553,22,3.0,40270,4,R,dhs_train/IA-2015-7-00040270.npz
124,124,124,0.10085239,-0.16323724,-0.02108136,-0.3337421,125,IA-2015-7-00040271,IA,2015,26.4865468036,91.240394502,22,0.0726527342210385,22,3.09090909090909,40271,4,R,dhs_train/IA-2015-7-00040271.npz
125,125,125,0.12103244,-0.5505239,-0.086557105,-0.3412486,126,IA-2015-7-00040277,IA,2015,27.5301362646,94.5151959866,22,-0.673917180376873,22,3.0,40277,4,R,dhs_train/IA-2015-7-00040277.npz
126,126,126,0.04429163,-0.2100201,0.009122987,-0.31768474,127,IA-2015-7-00040279,IA,2015,26.1757792232,93.9190523874,21,-1.37084773617501,21,3.0,40279,4,R,dhs_train/IA-2015-7-00040279.npz
127,127,127,0.13431299,-0.2023763,-0.026527558,-0.36655897,128,IA-2015-7-00040287,IA,2015,27.6309275745,95.5122833983,22,-1.99677595932289,22,3.04545454545455,40287,4,R,dhs_train/IA-2015-7-00040287.npz
128,128,128,0.0014937281,0.33563498,0.09832701,-0.26852882,129,IA-2015-7-00040294,IA,2015,26.3838601478,92.3964224467,21,-1.7602677253297,21,3.0,40294,4,R,dhs_train/IA-2015-7-00040294.npz
129,129,129,0.12592898,0.36903912,0.061928328,-0.28849933,130,IA-2015-7-00040297,IA,2015,25.9870918117,90.6539458965,22,0.532240414137339,22,3.0,40297,4,R,dhs_train/IA-2015-7-00040297.npz
130,130,130,-0.22221714,0.51793736,0.36662102,-0.4083603,131,IA-2015-7-00040300,IA,2015,27.5925768012,95.4229654669,22,-1.6901707043349,22,3.09090909090909,40300,4,R,dhs_train/IA-2015-7-00040300.npz
131,131,131,0.06067719,0.3157589,0.05992849,-0.2683961,132,IA-2015-7-00040301,IA,2015,26.0569678753,90.5739748793,21,-1.79184069865732,21,3.0,40301,4,R,dhs_train/IA-2015-7-00040301.npz
132,132,132,0.18903019,-0.20896341,-0.07646155,-0.36700067,133,IA-2015-7-00040303,IA,2015,26.2434995053,90.1158212943,22,-0.282906448797454,22,3.0,40303,4,R,dhs_train/IA-2015-7-00040303.npz
133,133,133,-0.13765901,0.69616276,0.20459488,-0.31351846,134,IA-2015-7-00040307,IA,2015,27.7483114059,95.6039999974,22,-1.29234804750271,22,2.90909090909091,40307,4,R,dhs_train/IA-2015-7-00040307.npz
134,134,134,0.25521642,-0.51284176,-0.18266448,-0.32641622,135,IA-2015-7-00040312,IA,2015,27.553651994,94.4807103228,21,-1.48024318249553,21,3.0,40312,4,R,dhs_train/IA-2015-7-00040312.npz
135,135,135,0.030285489,-0.04349945,-0.0019438416,-0.31433892,136,IA-2015-7-00040316,IA,2015,26.3744774166,94.0967560405,22,-1.29724301652088,22,3.0,40316,4,R,dhs_train/IA-2015-7-00040316.npz
136,136,136,0.23619744,-0.029389188,-0.034086898,-0.29387102,137,IA-2015-7-00040318,IA,2015,24.3938873613,92.5008752371,22,-1.71836942207005,22,2.95454545454545,40318,4,R,dhs_train/IA-2015-7-00040318.npz
137,137,137,0.032878228,0.015944643,0.04688061,-0.26844907,138,IA-2015-7-00040324,IA,2015,27.0707431184,94.651862693,22,-1.32708764182772,22,3.0,40324,4,R,dhs_train/IA-2015-7-00040324.npz
138,138,138,-0.014836512,0.28507528,0.08735058,-0.28190488,139,IA-2015-7-00040325,IA,2015,26.388797167,92.3042418395,21,-1.25267642005649,21,3.0,40325,4,R,dhs_train/IA-2015-7-00040325.npz
139,139,139,0.06555475,0.18310174,0.046931032,-0.2988277,140,IA-2015-7-00040333,IA,2015,26.2817346141,89.7413681617,22,-1.77048381505894,22,3.09090909090909,40333,4,R,dhs_train/IA-2015-7-00040333.npz
140,140,140,0.13400766,-0.54190254,-0.07284028,-0.3940234,141,IA-2015-7-00040337,IA,2015,24.7172921684,92.5675901936,21,-2.12644020615016,21,2.14285714285714,40337,4,R,dhs_train/IA-2015-7-00040337.npz
141,141,141,0.13283315,-0.28196636,-0.07929791,-0.3555548,142,IA-2015-7-00040338,IA,2015,26.2507479423,90.2142625128,22,-1.24634453150283,22,3.0,40338,4,R,dhs_train/IA-2015-7-00040338.npz
142,142,142,0.032648865,-0.49487147,-0.013877226,-0.3387084,143,IA-2015-7-00040340,IA,2015,26.1026598559,92.8953034431,21,-1.16180680829918,21,3.04761904761905,40340,4,R,dhs_train/IA-2015-7-00040340.npz
143,143,143,-0.23744974,0.72964627,0.28934836,0.14089806,144,IA-2015-7-00040345,IA,2015,26.181790216,90.6342624139,18,-0.234524399456114,18,3.0,40345,4,U,dhs_train/IA-2015-7-00040345.npz
144,144,144,-0.38361895,1.1152666,0.44807494,-0.221639,145,IA-2015-7-00040349,IA,2015,27.4729013267,95.4003428639,22,-1.53754104650771,22,3.09090909090909,40349,4,R,dhs_train/IA-2015-7-00040349.npz
145,145,145,0.037301272,-0.087537624,0.04245066,-0.28637123,146,IA-2015-7-00040363,IA,2015,26.5796562329,91.7782219264,21,-1.50004319794836,21,3.0,40363,4,R,dhs_train/IA-2015-7-00040363.npz
146,146,146,0.10343574,0.023899468,-0.017282194,-0.39513424,147,IA-2015-7-00040364,IA,2015,26.3306559125,91.7032695677,21,-0.45461721692211,21,3.0,40364,4,R,dhs_train/IA-2015-7-00040364.npz
147,147,147,0.16048048,-0.3957855,-0.087333694,-0.3363081,148,IA-2015-7-00040367,IA,2015,26.4286054334,89.9334805487,19,-1.55885213790638,19,3.0,40367,4,R,dhs_train/IA-2015-7-00040367.npz
148,148,148,-0.17052476,0.1946819,0.20364855,-0.10859912,149,IA-2015-7-00040373,IA,2015,26.0742290088,90.1195987433,22,-1.81343993223604,22,3.0,40373,4,R,dhs_train/IA-2015-7-00040373.npz
149,149,149,0.22103223,-0.28097695,-0.070432946,-0.3591319,150,IA-2015-7-00040381,IA,2015,24.5197686368,92.5347453745,20,-0.670641471712272,20,3.0,40381,4,R,dhs_train/IA-2015-7-00040381.npz
150,150,150,0.039580207,0.17334513,0.04160298,-0.28540942,151,IA-2015-7-00040390,IA,2015,26.2744750489,90.9021477455,21,-1.63061030394309,21,3.0,40390,4,R,dhs_train/IA-2015-7-00040390.npz
151,151,151,0.10493312,0.24333327,0.009377531,-0.28370914,152,IA-2015-7-00040401,IA,2015,27.3517227724,94.5436728627,23,-0.783462584858398,23,3.0,40401,4,R,dhs_train/IA-2015-7-00040401.npz
152,152,152,-0.044508643,0.43182537,0.12860489,-0.28418306,153,IA-2015-7-00040410,IA,2015,25.9987623876,90.1707416694,21,-1.95229395789643,21,3.0,40410,4,R,dhs_train/IA-2015-7-00040410.npz
153,153,153,0.16189358,-0.13150293,-0.06557974,-0.34382352,154,IA-2015-7-00040411,IA,2015,27.3413264785,94.4378971929,20,-1.67143033372541,20,3.0,40411,4,R,dhs_train/IA-2015-7-00040411.npz
154,154,154,0.21824932,-0.22765923,-0.079448275,-0.33213556,155,IA-2015-7-00040413,IA,2015,26.6709528146,94.4046430649,22,-0.704195810725763,22,2.63636363636364,40413,4,R,dhs_train/IA-2015-7-00040413.npz
155,155,155,0.045323342,0.29441717,0.046828832,-0.28762406,156,IA-2015-7-00040414,IA,2015,26.3202446279,91.0647812866,22,-0.282982754452638,22,3.09090909090909,40414,4,R,dhs_train/IA-2015-7-00040414.npz
156,156,156,0.13542016,-0.5130888,-0.06587494,-0.35137782,157,IA-2015-7-00040418,IA,2015,26.6525217434,91.9548597652,22,-0.653809400521013,22,3.04545454545455,40418,4,R,dhs_train/IA-2015-7-00040418.npz
157,157,157,0.03959213,-0.12870747,0.02657115,-0.3071255,158,IA-2015-7-00040419,IA,2015,27.2702628835,95.2531217966,21,-0.105526932101709,21,3.0952380952381,40419,4,R,dhs_train/IA-2015-7-00040419.npz
158,158,158,-0.06219119,0.20677543,0.11786575,-0.19686514,159,IA-2015-7-00040424,IA,2015,26.2408606762,91.2463098932,22,-1.66537827885358,22,3.0,40424,4,R,dhs_train/IA-2015-7-00040424.npz
159,159,159,0.10249102,0.089371435,-0.03848513,-0.2872142,160,IA-2015-7-00040428,IA,2015,27.8947572834,95.7572806248,22,-0.62679393570262,22,3.09090909090909,40428,4,R,dhs_train/IA-2015-7-00040428.npz
160,160,160,0.02854539,0.07373899,0.038516,-0.3666248,161,IA-2015-7-00040430,IA,2015,27.4816229962,94.9014838364,20,0.436565902302593,20,3.1,40430,4,U,dhs_train/IA-2015-7-00040430.npz
161,161,161,0.08847506,-0.083278045,-0.027702428,-0.35056123,162,IA-2015-7-00040434,IA,2015,26.3691330042,91.9768641178,22,-0.770887928848074,22,3.09090909090909,40434,4,R,dhs_train/IA-2015-7-00040434.npz
162,162,162,0.08308463,-0.09061213,-0.043067586,-0.34130266,163,IA-2015-7-00040436,IA,2015,26.0759340599,90.3660784983,22,-1.65959912544232,22,3.0,40436,4,R,dhs_train/IA-2015-7-00040436.npz
163,163,163,0.09651894,-0.10039729,-0.030362751,-0.2709113,164,IA-2015-7-00040437,IA,2015,24.8479477538,92.5059458652,20,-1.60515588617751,20,2.9,40437,4,R,dhs_train/IA-2015-7-00040437.npz
164,164,164,0.10735321,-0.5146379,-0.06683402,-0.3741039,165,IA-2015-7-00040440,IA,2015,26.6755921775,92.5021688664,22,-1.37513934271563,22,3.0,40440,4,R,dhs_train/IA-2015-7-00040440.npz
165,165,165,-0.0031343678,-0.118211485,0.042855445,-0.20526691,166,IA-2015-7-00040444,IA,2015,26.0987027057,90.3501129583,22,-2.36277404247633,22,3.04545454545455,40444,4,R,dhs_train/IA-2015-7-00040444.npz
166,166,166,0.012550604,0.40169317,0.080394715,-0.25639632,167,IA-2015-7-00040447,IA,2015,26.4271744247,91.1082137473,22,-1.19287373889441,22,3.0,40447,4,R,dhs_train/IA-2015-7-00040447.npz
167,167,167,0.084380575,0.13381402,0.011684029,-0.30702284,168,IA-2015-7-00040452,IA,2015,26.3536257928,91.5215774665,22,-0.946961443290085,22,3.0,40452,4,R,dhs_train/IA-2015-7-00040452.npz
168,168,168,0.12497049,-0.10553077,-0.06408684,-0.32398534,169,IA-2015-7-00040454,IA,2015,26.067509873,90.847144942,22,-1.14248141235,22,3.09090909090909,40454,4,R,dhs_train/IA-2015-7-00040454.npz
169,169,169,0.16924684,-0.15596734,-0.118467204,-0.39039433,170,IA-2015-7-00040455,IA,2015,26.9537312657,94.2564515202,22,-1.15514088730768,22,1.90909090909091,40455,4,R,dhs_train/IA-2015-7-00040455.npz
170,170,170,0.11233448,-0.32988885,-0.04519599,-0.32773626,171,IA-2015-7-00040456,IA,2015,26.6446491152,91.9058023256,22,-0.10609779780711,22,3.0,40456,4,U,dhs_train/IA-2015-7-00040456.npz
171,171,171,0.22746916,-0.26408708,-0.16047914,-0.3897356,172,IA-2015-7-00040458,IA,2015,27.4340420133,94.8886018057,20,-0.061118807488914,20,3.0,40458,4,R,dhs_train/IA-2015-7-00040458.npz
172,172,172,0.13091743,-0.101445176,-0.04228403,-0.3227643,173,IA-2015-7-00040466,IA,2015,26.3867387803,90.7684468053,20,-1.43214792680473,20,3.0,40466,4,R,dhs_train/IA-2015-7-00040466.npz
173,173,173,0.11289558,-0.073226266,-0.032287974,-0.31574127,174,IA-2015-7-00040467,IA,2015,26.5057029007,90.672571021,22,-1.64221724959101,22,2.95454545454545,40467,4,R,dhs_train/IA-2015-7-00040467.npz
174,174,174,0.3012184,-0.2775391,-0.106483206,-0.42969844,175,IA-2015-7-00040469,IA,2015,24.5831757572,92.4931686093,20,0.322917454158169,20,3.0,40469,4,U,dhs_train/IA-2015-7-00040469.npz
175,175,175,0.09295492,0.16035566,-0.0047105975,-0.26491782,176,IA-2015-7-00040475,IA,2015,26.4031483856,91.6226132975,21,-1.2278651191672,21,3.04761904761905,40475,4,R,dhs_train/IA-2015-7-00040475.npz
176,176,176,0.13098006,-0.22592933,-0.024464974,-0.31630588,177,IA-2015-7-00040480,IA,2015,24.5408929635,92.3914706546,21,-1.45305308557798,21,3.0,40480,4,R,dhs_train/IA-2015-7-00040480.npz
177,177,177,0.04826337,0.06796608,0.035531916,-0.32077643,178,IA-2015-7-00040485,IA,2015,26.0830380221,92.755372122,20,-1.58446007220255,20,3.05,40485,4,R,dhs_train/IA-2015-7-00040485.npz
178,178,178,0.15133034,-0.10885663,-0.065651625,-0.3154503,179,IA-2015-7-00040496,IA,2015,27.3068491466,95.0958368304,22,-0.575058770230809,22,3.0,40496,4,R,dhs_train/IA-2015-7-00040496.npz
179,179,179,0.04965155,-0.14875948,0.006283032,-0.2974824,180,IA-2015-7-00040499,IA,2015,26.0100765703,91.4802361068,22,0.180537024718598,22,3.09090909090909,40499,4,R,dhs_train/IA-2015-7-00040499.npz
180,180,180,0.083428614,-0.5216266,-0.04590307,-0.33250844,181,IA-2015-7-00040512,IA,2015,26.1298198129,93.1073524807,22,-2.06872342839949,22,3.0,40512,4,R,dhs_train/IA-2015-7-00040512.npz
181,181,181,0.12869827,-0.39813468,-0.028483711,-0.36269996,182,IA-2015-7-00040514,IA,2015,27.2536586542,95.2783820107,22,0.0816972565167331,22,3.0,40514,4,R,dhs_train/IA-2015-7-00040514.npz
182,182,182,0.010396672,0.44551784,0.056076817,-0.23705438,183,IA-2015-7-00040518,IA,2015,26.905649459,94.4467957584,22,0.316434664705994,22,3.0,40518,4,R,dhs_train/IA-2015-7-00040518.npz
183,183,183,0.31591392,-0.0035360164,-0.034441542,-0.29641604,184,IA-2015-7-00040521,IA,2015,26.2961292708,93.6534634524,22,-2.05378086582914,22,1.13636363636364,40521,4,R,dhs_train/IA-2015-7-00040521.npz
184,184,184,-0.056192517,0.23506999,0.1073589,-0.26882836,185,IA-2015-7-00040522,IA,2015,26.0482336892,90.3358432382,20,-1.7619916486783,20,3.0,40522,4,R,dhs_train/IA-2015-7-00040522.npz
185,185,185,-0.008173783,0.536106,0.111469954,-0.27073503,186,IA-2015-7-00040526,IA,2015,25.5682851015,89.8790461922,20,-1.93783418180171,20,3.0,40526,4,R,dhs_train/IA-2015-7-00040526.npz
186,186,186,0.036530554,0.035044853,-0.023822306,-0.29004472,187,IA-2015-7-00040530,IA,2015,27.0596850391,94.8669466654,22,-1.02395830591763,22,3.0,40530,4,R,dhs_train/IA-2015-7-00040530.npz
187,187,187,0.12529477,-0.10759009,-0.06680566,-0.31052732,188,IA-2015-7-00040536,IA,2015,26.7926448025,93.9841698135,21,-1.61714349252785,21,3.0,40536,4,R,dhs_train/IA-2015-7-00040536.npz
188,188,188,0.11953358,-0.3093441,-0.028575657,-0.35539767,189,IA-2015-7-00040541,IA,2015,27.6802066669,94.9162597857,22,-0.989167656516661,22,3.04545454545455,40541,4,R,dhs_train/IA-2015-7-00040541.npz
189,189,189,0.15181127,-0.34740105,-0.06579481,-0.32980427,190,IA-2015-7-00040545,IA,2015,26.6281955181,91.9418227832,22,-1.36156819196618,22,3.0,40545,4,R,dhs_train/IA-2015-7-00040545.npz
190,190,190,0.15799887,-0.21483205,-0.05877103,-0.32588646,191,IA-2015-7-00040549,IA,2015,26.6248724891,90.6328310925,22,-1.86340353434115,22,3.13636363636364,40549,4,R,dhs_train/IA-2015-7-00040549.npz
191,191,191,0.3866196,-0.4478296,-0.17479527,-0.45551693,192,IA-2015-7-00040553,IA,2015,26.860140352,90.3512743982,22,-1.57709203471441,22,2.90909090909091,40553,4,R,dhs_train/IA-2015-7-00040553.npz
192,192,192,0.41371757,-0.19649601,-0.09835401,-0.45945132,193,IA-2015-7-00040554,IA,2015,27.5911503174,94.4266398582,22,-1.70784711412535,22,3.0,40554,4,R,dhs_train/IA-2015-7-00040554.npz
193,193,193,0.12274418,-0.1554119,-0.050209727,-0.32684764,194,IA-2015-7-00040556,IA,2015,27.4881966362,94.4031703759,22,-1.4090426817737,22,3.09090909090909,40556,4,R,dhs_train/IA-2015-7-00040556.npz
194,194,194,0.12818448,-0.16483012,-0.056014135,-0.3065346,195,IA-2015-7-00040557,IA,2015,26.5774343541,92.3746922318,20,-0.904798238931675,20,3.0,40557,4,R,dhs_train/IA-2015-7-00040557.npz
195,195,195,0.2513208,-0.038177826,-0.00790768,-0.35998616,196,IA-2015-7-00040562,IA,2015,25.360253068,93.0974408783,22,-1.49015631839228,22,1.54545454545455,40562,4,R,dhs_train/IA-2015-7-00040562.npz
196,196,196,0.21139118,-0.48617277,-0.11530123,-0.3706546,197,IA-2015-7-00040568,IA,2015,26.5200818395,90.3265063846,19,-1.56955899417194,19,3.15789473684211,40568,4,R,dhs_train/IA-2015-7-00040568.npz
197,197,197,0.022633016,0.14338298,-0.00059630955,-0.30795252,198,IA-2015-7-00040571,IA,2015,27.0818109622,94.7867928368,21,-1.51034461593893,21,3.0,40571,4,R,dhs_train/IA-2015-7-00040571.npz
198,198,198,0.06445637,0.50115806,0.026540253,-0.23891003,199,IA-2015-7-00040577,IA,2015,26.2488412187,91.6376282239,18,-0.650319218446751,18,3.0,40577,4,R,dhs_train/IA-2015-7-00040577.npz
199,199,199,0.017367372,-0.2616085,0.011111064,-0.32429156,200,IA-2015-7-00040585,IA,2015,26.32868324,94.026756579,21,-1.18227354702424,21,3.0,40585,4,R,dhs_train/IA-2015-7-00040585.npz
200,200,200,0.28379554,-0.29569387,-0.07751251,-0.38912526,201,IA-2015-7-00040587,IA,2015,25.2979701609,93.1387042745,21,-0.498010010622936,21,2.33333333333333,40587,4,R,dhs_train/IA-2015-7-00040587.npz
201,201,201,0.061435673,0.120778136,0.007353617,-0.27573496,202,IA-2015-7-00040590,IA,2015,26.248379436,92.2894962255,22,-0.514375974857288,22,3.0,40590,4,R,dhs_train/IA-2015-7-00040590.npz
202,202,202,0.09208463,0.40950334,0.12774783,-0.28466827,203,IA-2015-7-00040591,IA,2015,26.2421025,92.9762872505,22,-1.60743257845551,22,3.04545454545455,40591,4,R,dhs_train/IA-2015-7-00040591.npz
203,203,203,-0.063037716,0.4823268,0.13911398,-0.2600254,204,IA-2015-7-00040601,IA,2015,26.3346066498,91.1084725225,22,-1.33301992305313,22,3.0,40601,4,R,dhs_train/IA-2015-7-00040601.npz
204,204,204,0.15565275,-0.35574263,-0.08764003,-0.34854135,205,IA-2015-7-00040603,IA,2015,26.6754831092,92.0664809893,21,-1.71946961834833,21,3.04761904761905,40603,4,R,dhs_train/IA-2015-7-00040603.npz
205,205,205,0.119227685,-0.1550404,-0.049539134,-0.3302586,206,IA-2015-7-00040607,IA,2015,26.4466220111,91.5060529765,21,-0.928414845081966,21,3.0,40607,4,R,dhs_train/IA-2015-7-00040607.npz
206,206,206,0.06633579,0.11831114,0.023405615,-0.29631633,207,IA-2015-7-00040610,IA,2015,26.0236759929,90.3028397516,21,1.52117132087497,21,3.0952380952381,40610,4,U,dhs_train/IA-2015-7-00040610.npz
207,207,207,0.18388219,-0.39449632,-0.12413388,-0.37593964,208,IA-2015-7-00040614,IA,2015,27.4225042969,94.4588494159,21,-0.505336445458,21,3.0,40614,4,R,dhs_train/IA-2015-7-00040614.npz
208,208,208,0.19363855,-0.15280469,-0.08545144,-0.3075219,209,IA-2015-7-00040617,IA,2015,26.4704021456,91.6424535922,19,-0.680227384960655,19,3.0,40617,4,R,dhs_train/IA-2015-7-00040617.npz
209,209,209,0.029613461,0.20338218,0.05179638,-0.3092728,210,IA-2015-7-00040619,IA,2015,26.257400682,90.9719963914,22,-1.20670741070925,22,3.04545454545455,40619,4,R,dhs_train/IA-2015-7-00040619.npz
210,210,210,0.17913413,-0.19122048,-0.07028362,-0.37850717,211,IA-2015-7-00040623,IA,2015,26.4307991297,90.5897327958,22,-1.85944008639768,22,2.36363636363636,40623,4,R,dhs_train/IA-2015-7-00040623.npz
211,211,211,0.027837966,-0.11041516,-0.0024372337,-0.3040523,212,IA-2015-7-00040627,IA,2015,27.2019510814,94.8342529695,21,-1.3333386560006,21,3.0,40627,4,R,dhs_train/IA-2015-7-00040627.npz
212,212,212,0.062588364,-0.04608763,-0.028130474,-0.29648572,213,IA-2015-7-00040629,IA,2015,27.4817416216,94.5314124636,21,-0.798460894458144,21,3.0,40629,4,R,dhs_train/IA-2015-7-00040629.npz
213,213,213,0.13334934,0.08065774,-0.03404084,-0.39472833,214,IA-2015-7-00040638,IA,2015,27.6777919738,95.5314527678,22,-1.59449362854582,22,3.09090909090909,40638,4,R,dhs_train/IA-2015-7-00040638.npz
214,214,214,0.047897678,-0.13952118,0.009137075,-0.32909805,215,IA-2015-7-00040641,IA,2015,26.4207047505,92.0790349297,22,-2.00293429567315,22,3.0,40641,4,R,dhs_train/IA-2015-7-00040641.npz
215,215,215,0.16567472,-0.25667292,-0.083380654,-0.33332658,216,IA-2015-7-00040652,IA,2015,26.6036794978,92.2595297011,20,-1.73396290665034,20,3.05,40652,4,R,dhs_train/IA-2015-7-00040652.npz
216,216,216,0.08467254,0.120049335,0.005152896,-0.37324095,217,IA-2015-7-00040655,IA,2015,26.2807755677,91.6901911798,19,-0.88610842024334,19,3.0,40655,4,R,dhs_train/IA-2015-7-00040655.npz
217,217,217,-0.10011328,0.60901976,0.13511111,-0.24161807,218,IA-2015-7-00040659,IA,2015,26.957366371,94.5174136364,20,-0.420660547668505,20,2.7,40659,4,R,dhs_train/IA-2015-7-00040659.npz
218,218,218,0.0069018374,0.7741357,0.14386404,-0.31656337,219,IA-2015-7-00040671,IA,2015,27.4299483626,95.353509389,22,-0.25639968916713,22,3.09090909090909,40671,4,R,dhs_train/IA-2015-7-00040671.npz
219,219,219,0.14219724,0.19351532,0.008315802,-0.33707407,220,IA-2015-7-00040678,IA,2015,27.3037471153,95.6536448659,21,-0.747599190787275,21,3.14285714285714,40678,4,R,dhs_train/IA-2015-7-00040678.npz
220,220,220,0.108025834,-0.118515454,0.011365403,-0.35968226,221,IA-2015-7-00040681,IA,2015,26.6344999523,94.0531322787,22,-0.554862527968415,22,3.04545454545455,40681,4,R,dhs_train/IA-2015-7-00040681.npz
221,221,221,0.01415205,0.029408745,0.062949225,-0.31554952,222,IA-2015-7-00040684,IA,2015,26.5061081369,92.147877461,20,-0.909749060545045,20,3.0,40684,4,R,dhs_train/IA-2015-7-00040684.npz
222,222,222,-0.2675091,1.3911272,0.30200967,-0.16869856,223,IA-2015-7-00040687,IA,2015,26.0841917292,93.8964821907,21,-1.37373501566745,21,3.0,40687,4,R,dhs_train/IA-2015-7-00040687.npz
223,223,223,0.19427021,-0.06493434,0.00858748,-0.30414376,224,IA-2015-7-00040696,IA,2015,24.2858455433,92.598210939,21,-2.44212932054724,21,1.61904761904762,40696,4,R,dhs_train/IA-2015-7-00040696.npz
224,224,224,0.28568032,-0.21279207,-0.15358788,-0.3735019,225,IA-2015-7-00040699,IA,2015,27.4985297636,95.5751848847,22,-1.09416019298166,22,3.09090909090909,40699,4,R,dhs_train/IA-2015-7-00040699.npz
225,225,225,0.22326161,-0.40003785,-0.1200685,-0.3533205,226,IA-2015-7-00040704,IA,2015,26.6135353168,90.9361788523,22,-1.7941821436136,22,3.0,40704,4,R,dhs_train/IA-2015-7-00040704.npz
226,226,226,0.08838571,-0.08876491,-0.0059250006,-0.31694248,227,IA-2015-7-00040706,IA,2015,26.5888811673,91.0652871972,20,-1.65356941143412,20,3.05,40706,4,R,dhs_train/IA-2015-7-00040706.npz
227,227,227,0.24990834,0.1085785,-0.0014633734,-0.310349,228,IA-2015-7-00040712,IA,2015,25.6749674573,92.6697822366,21,-3.3410914450992,21,1.0,40712,4,R,dhs_train/IA-2015-7-00040712.npz
228,228,228,0.12852329,-0.1588165,-0.0607676,-0.36047825,229,IA-2015-7-00040713,IA,2015,26.4639139751,92.4473705447,22,-1.15005648191879,22,3.0,40713,4,R,dhs_train/IA-2015-7-00040713.npz
229,229,229,-0.23141174,0.6151874,0.2800019,0.10030493,230,IA-2015-7-00040720,IA,2015,26.1489920577,91.4174925789,21,0.0250615741492617,21,3.0952380952381,40720,4,R,dhs_train/IA-2015-7-00040720.npz
230,230,230,0.13288166,0.07274062,-0.031675283,-0.28843424,231,IA-2015-7-00040721,IA,2015,26.5517494062,91.3172376656,21,-0.247314750321358,21,3.0,40721,4,R,dhs_train/IA-2015-7-00040721.npz
231,231,231,0.057852674,0.5178788,0.029790511,-0.23594236,232,IA-2015-7-00040724,IA,2015,26.2441793387,91.6262781587,22,-0.86001994640311,22,3.0,40724,4,R,dhs_train/IA-2015-7-00040724.npz
232,232,232,0.24888681,-0.42214635,-0.11705074,-0.4000115,233,IA-2015-7-00040727,IA,2015,24.7831366468,92.5523286441,21,-2.37276987315807,21,1.47619047619048,40727,4,R,dhs_train/IA-2015-7-00040727.npz
233,233,233,0.18095909,-0.40767112,-0.048626985,-0.36546472,234,IA-2015-7-00040735,IA,2015,26.6044739793,90.0658823294,17,-1.31382230675166,17,3.0,40735,4,R,dhs_train/IA-2015-7-00040735.npz
234,234,234,0.119360074,-0.09424357,0.009769543,-0.3204601,235,IA-2015-7-00040739,IA,2015,24.8641801349,92.3252858405,21,-1.15347031870758,21,2.9047619047619,40739,4,R,dhs_train/IA-2015-7-00040739.npz
