"","DHSID_EA","cname","year","lat","lon","n_asset","asset_index","n_water","water_index","cluster_id","adm1dhs","urban","path"
"170","IA-2015-7-00040455","IA",2015,26.9537312657,94.2564515202,22,-1.15514088730768,22,1.90909090909091,40455,4,"R","dhs_train/IA-2015-7-00040455.npz"
"171","IA-2015-7-00040456","IA",2015,26.6446491152,91.9058023256,22,-0.10609779780711,22,3,40456,4,"U","dhs_train/IA-2015-7-00040456.npz"
"172","IA-2015-7-00040458","IA",2015,27.4340420133,94.8886018057,20,-0.061118807488914,20,3,40458,4,"R","dhs_train/IA-2015-7-00040458.npz"
"173","IA-2015-7-00040466","IA",2015,26.3867387803,90.7684468053,20,-1.43214792680473,20,3,40466,4,"R","dhs_train/IA-2015-7-00040466.npz"
"174","IA-2015-7-00040467","IA",2015,26.5057029007,90.672571021,22,-1.64221724959101,22,2.95454545454545,40467,4,"R","dhs_train/IA-2015-7-00040467.npz"
"175","IA-2015-7-00040469","IA",2015,24.5831757572,92.4931686093,20,0.322917454158169,20,3,40469,4,"U","dhs_train/IA-2015-7-00040469.npz"
"176","IA-2015-7-00040475","IA",2015,26.4031483856,91.6226132975,21,-1.2278651191672,21,3.04761904761905,40475,4,"R","dhs_train/IA-2015-7-00040475.npz"
"177","IA-2015-7-00040480","IA",2015,24.5408929635,92.3914706546,21,-1.45305308557798,21,3,40480,4,"R","dhs_train/IA-2015-7-00040480.npz"
"178","IA-2015-7-00040485","IA",2015,26.0830380221,92.755372122,20,-1.58446007220255,20,3.05,40485,4,"R","dhs_train/IA-2015-7-00040485.npz"
"179","IA-2015-7-00040496","IA",2015,27.3068491466,95.0958368304,22,-0.575058770230809,22,3,40496,4,"R","dhs_train/IA-2015-7-00040496.npz"
"180","IA-2015-7-00040499","IA",2015,26.0100765703,91.4802361068,22,0.180537024718598,22,3.09090909090909,40499,4,"R","dhs_train/IA-2015-7-00040499.npz"
"181","IA-2015-7-00040512","IA",2015,26.1298198129,93.1073524807,22,-2.06872342839949,22,3,40512,4,"R","dhs_train/IA-2015-7-00040512.npz"
"182","IA-2015-7-00040514","IA",2015,27.2536586542,95.2783820107,22,0.0816972565167331,22,3,40514,4,"R","dhs_train/IA-2015-7-00040514.npz"
"183","IA-2015-7-00040518","IA",2015,26.905649459,94.4467957584,22,0.316434664705994,22,3,40518,4,"R","dhs_train/IA-2015-7-00040518.npz"
"184","IA-2015-7-00040521","IA",2015,26.2961292708,93.6534634524,22,-2.05378086582914,22,1.13636363636364,40521,4,"R","dhs_train/IA-2015-7-00040521.npz"
"185","IA-2015-7-00040522","IA",2015,26.0482336892,90.3358432382,20,-1.7619916486783,20,3,40522,4,"R","dhs_train/IA-2015-7-00040522.npz"
"186","IA-2015-7-00040526","IA",2015,25.5682851015,89.8790461922,20,-1.93783418180171,20,3,40526,4,"R","dhs_train/IA-2015-7-00040526.npz"
"187","IA-2015-7-00040530","IA",2015,27.0596850391,94.8669466654,22,-1.02395830591763,22,3,40530,4,"R","dhs_train/IA-2015-7-00040530.npz"
"188","IA-2015-7-00040536","IA",2015,26.7926448025,93.9841698135,21,-1.61714349252785,21,3,40536,4,"R","dhs_train/IA-2015-7-00040536.npz"
"189","IA-2015-7-00040541","IA",2015,27.6802066669,94.9162597857,22,-0.989167656516661,22,3.04545454545455,40541,4,"R","dhs_train/IA-2015-7-00040541.npz"
"190","IA-2015-7-00040545","IA",2015,26.6281955181,91.9418227832,22,-1.36156819196618,22,3,40545,4,"R","dhs_train/IA-2015-7-00040545.npz"
"191","IA-2015-7-00040549","IA",2015,26.6248724891,90.6328310925,22,-1.86340353434115,22,3.13636363636364,40549,4,"R","dhs_train/IA-2015-7-00040549.npz"
"192","IA-2015-7-00040553","IA",2015,26.860140352,90.3512743982,22,-1.57709203471441,22,2.90909090909091,40553,4,"R","dhs_train/IA-2015-7-00040553.npz"
"193","IA-2015-7-00040554","IA",2015,27.5911503174,94.4266398582,22,-1.70784711412535,22,3,40554,4,"R","dhs_train/IA-2015-7-00040554.npz"
"194","IA-2015-7-00040556","IA",2015,27.4881966362,94.4031703759,22,-1.4090426817737,22,3.09090909090909,40556,4,"R","dhs_train/IA-2015-7-00040556.npz"
"195","IA-2015-7-00040557","IA",2015,26.5774343541,92.3746922318,20,-0.904798238931675,20,3,40557,4,"R","dhs_train/IA-2015-7-00040557.npz"
"196","IA-2015-7-00040562","IA",2015,25.360253068,93.0974408783,22,-1.49015631839228,22,1.54545454545455,40562,4,"R","dhs_train/IA-2015-7-00040562.npz"
"197","IA-2015-7-00040568","IA",2015,26.5200818395,90.3265063846,19,-1.56955899417194,19,3.15789473684211,40568,4,"R","dhs_train/IA-2015-7-00040568.npz"
"198","IA-2015-7-00040571","IA",2015,27.0818109622,94.7867928368,21,-1.51034461593893,21,3,40571,4,"R","dhs_train/IA-2015-7-00040571.npz"
"199","IA-2015-7-00040577","IA",2015,26.2488412187,91.6376282239,18,-0.650319218446751,18,3,40577,4,"R","dhs_train/IA-2015-7-00040577.npz"
"200","IA-2015-7-00040585","IA",2015,26.32868324,94.026756579,21,-1.18227354702424,21,3,40585,4,"R","dhs_train/IA-2015-7-00040585.npz"
"201","IA-2015-7-00040587","IA",2015,25.2979701609,93.1387042745,21,-0.498010010622936,21,2.33333333333333,40587,4,"R","dhs_train/IA-2015-7-00040587.npz"
"202","IA-2015-7-00040590","IA",2015,26.248379436,92.2894962255,22,-0.514375974857288,22,3,40590,4,"R","dhs_train/IA-2015-7-00040590.npz"
"203","IA-2015-7-00040591","IA",2015,26.2421025,92.9762872505,22,-1.60743257845551,22,3.04545454545455,40591,4,"R","dhs_train/IA-2015-7-00040591.npz"
"204","IA-2015-7-00040601","IA",2015,26.3346066498,91.1084725225,22,-1.33301992305313,22,3,40601,4,"R","dhs_train/IA-2015-7-00040601.npz"
"205","IA-2015-7-00040603","IA",2015,26.6754831092,92.0664809893,21,-1.71946961834833,21,3.04761904761905,40603,4,"R","dhs_train/IA-2015-7-00040603.npz"
"206","IA-2015-7-00040607","IA",2015,26.4466220111,91.5060529765,21,-0.928414845081966,21,3,40607,4,"R","dhs_train/IA-2015-7-00040607.npz"
"207","IA-2015-7-00040610","IA",2015,26.0236759929,90.3028397516,21,1.52117132087497,21,3.0952380952381,40610,4,"U","dhs_train/IA-2015-7-00040610.npz"
"208","IA-2015-7-00040614","IA",2015,27.4225042969,94.4588494159,21,-0.505336445458,21,3,40614,4,"R","dhs_train/IA-2015-7-00040614.npz"
"209","IA-2015-7-00040617","IA",2015,26.4704021456,91.6424535922,19,-0.680227384960655,19,3,40617,4,"R","dhs_train/IA-2015-7-00040617.npz"
"210","IA-2015-7-00040619","IA",2015,26.257400682,90.9719963914,22,-1.20670741070925,22,3.04545454545455,40619,4,"R","dhs_train/IA-2015-7-00040619.npz"
"211","IA-2015-7-00040623","IA",2015,26.4307991297,90.5897327958,22,-1.85944008639768,22,2.36363636363636,40623,4,"R","dhs_train/IA-2015-7-00040623.npz"
"212","IA-2015-7-00040627","IA",2015,27.2019510814,94.8342529695,21,-1.3333386560006,21,3,40627,4,"R","dhs_train/IA-2015-7-00040627.npz"
"213","IA-2015-7-00040629","IA",2015,27.4817416216,94.5314124636,21,-0.798460894458144,21,3,40629,4,"R","dhs_train/IA-2015-7-00040629.npz"
"214","IA-2015-7-00040638","IA",2015,27.6777919738,95.5314527678,22,-1.59449362854582,22,3.09090909090909,40638,4,"R","dhs_train/IA-2015-7-00040638.npz"
"215","IA-2015-7-00040641","IA",2015,26.4207047505,92.0790349297,22,-2.00293429567315,22,3,40641,4,"R","dhs_train/IA-2015-7-00040641.npz"
"216","IA-2015-7-00040652","IA",2015,26.6036794978,92.2595297011,20,-1.73396290665034,20,3.05,40652,4,"R","dhs_train/IA-2015-7-00040652.npz"
"217","IA-2015-7-00040655","IA",2015,26.2807755677,91.6901911798,19,-0.88610842024334,19,3,40655,4,"R","dhs_train/IA-2015-7-00040655.npz"
"218","IA-2015-7-00040659","IA",2015,26.957366371,94.5174136364,20,-0.420660547668505,20,2.7,40659,4,"R","dhs_train/IA-2015-7-00040659.npz"
"219","IA-2015-7-00040671","IA",2015,27.4299483626,95.353509389,22,-0.25639968916713,22,3.09090909090909,40671,4,"R","dhs_train/IA-2015-7-00040671.npz"
"220","IA-2015-7-00040678","IA",2015,27.3037471153,95.6536448659,21,-0.747599190787275,21,3.14285714285714,40678,4,"R","dhs_train/IA-2015-7-00040678.npz"
"221","IA-2015-7-00040681","IA",2015,26.6344999523,94.0531322787,22,-0.554862527968415,22,3.04545454545455,40681,4,"R","dhs_train/IA-2015-7-00040681.npz"
"222","IA-2015-7-00040684","IA",2015,26.5061081369,92.147877461,20,-0.909749060545045,20,3,40684,4,"R","dhs_train/IA-2015-7-00040684.npz"
"223","IA-2015-7-00040687","IA",2015,26.0841917292,93.8964821907,21,-1.37373501566745,21,3,40687,4,"R","dhs_train/IA-2015-7-00040687.npz"
"224","IA-2015-7-00040696","IA",2015,24.2858455433,92.598210939,21,-2.44212932054724,21,1.61904761904762,40696,4,"R","dhs_train/IA-2015-7-00040696.npz"
"225","IA-2015-7-00040699","IA",2015,27.4985297636,95.5751848847,22,-1.09416019298166,22,3.09090909090909,40699,4,"R","dhs_train/IA-2015-7-00040699.npz"
"226","IA-2015-7-00040704","IA",2015,26.6135353168,90.9361788523,22,-1.7941821436136,22,3,40704,4,"R","dhs_train/IA-2015-7-00040704.npz"
"227","IA-2015-7-00040706","IA",2015,26.5888811673,91.0652871972,20,-1.65356941143412,20,3.05,40706,4,"R","dhs_train/IA-2015-7-00040706.npz"
"228","IA-2015-7-00040712","IA",2015,25.6749674573,92.6697822366,21,-3.3410914450992,21,1,40712,4,"R","dhs_train/IA-2015-7-00040712.npz"
"229","IA-2015-7-00040713","IA",2015,26.4639139751,92.4473705447,22,-1.15005648191879,22,3,40713,4,"R","dhs_train/IA-2015-7-00040713.npz"
"230","IA-2015-7-00040720","IA",2015,26.1489920577,91.4174925789,21,0.0250615741492617,21,3.0952380952381,40720,4,"R","dhs_train/IA-2015-7-00040720.npz"
"231","IA-2015-7-00040721","IA",2015,26.5517494062,91.3172376656,21,-0.247314750321358,21,3,40721,4,"R","dhs_train/IA-2015-7-00040721.npz"
"232","IA-2015-7-00040724","IA",2015,26.2441793387,91.6262781587,22,-0.86001994640311,22,3,40724,4,"R","dhs_train/IA-2015-7-00040724.npz"
"233","IA-2015-7-00040727","IA",2015,24.7831366468,92.5523286441,21,-2.37276987315807,21,1.47619047619048,40727,4,"R","dhs_train/IA-2015-7-00040727.npz"
"234","IA-2015-7-00040735","IA",2015,26.6044739793,90.0658823294,17,-1.31382230675166,17,3,40735,4,"R","dhs_train/IA-2015-7-00040735.npz"
"235","IA-2015-7-00040739","IA",2015,24.8641801349,92.3252858405,21,-1.15347031870758,21,2.9047619047619,40739,4,"R","dhs_train/IA-2015-7-00040739.npz"
"236","IA-2015-7-00040740","IA",2015,26.0488839032,90.6804565418,22,-0.670191465462856,22,3.13636363636364,40740,4,"R","dhs_train/IA-2015-7-00040740.npz"
"237","IA-2015-7-00040741","IA",2015,26.4634527037,92.8572950427,21,-0.991838295052147,21,3,40741,4,"R","dhs_train/IA-2015-7-00040741.npz"
"238","IA-2015-7-00040745","IA",2015,27.4928024452,95.2392880335,22,-1.84948756773248,22,3,40745,4,"R","dhs_train/IA-2015-7-00040745.npz"
"239","IA-2015-7-00040747","IA",2015,24.846885814,92.6051866256,22,-1.32656597427617,22,1.54545454545455,40747,4,"R","dhs_train/IA-2015-7-00040747.npz"
"240","IA-2015-7-00040756","IA",2015,27.5830149259,95.4492647654,22,-1.34652720805791,22,3,40756,4,"R","dhs_train/IA-2015-7-00040756.npz"
"241","IA-2015-7-00040764","IA",2015,27.6127799575,94.644911769,22,-0.912284983864359,22,3.04545454545455,40764,4,"R","dhs_train/IA-2015-7-00040764.npz"
"242","IA-2015-7-00040766","IA",2015,26.5450860883,92.0917163454,21,-0.761647392657103,21,3.0952380952381,40766,4,"R","dhs_train/IA-2015-7-00040766.npz"
"243","IA-2015-7-00040770","IA",2015,24.8377694626,92.4188705915,22,-2.02830421680183,22,1.63636363636364,40770,4,"R","dhs_train/IA-2015-7-00040770.npz"
"244","IA-2015-7-00040782","IA",2015,27.3252206257,94.8592837281,21,0.608608383519847,21,3,40782,4,"R","dhs_train/IA-2015-7-00040782.npz"
"245","IA-2015-7-00040798","IA",2015,26.5493220121,92.4769390052,20,-1.55273833239928,20,3,40798,4,"R","dhs_train/IA-2015-7-00040798.npz"
"246","IA-2015-7-00040800","IA",2015,26.3677814148,92.4330304741,22,-1.52553095347308,22,3.04545454545455,40800,4,"R","dhs_train/IA-2015-7-00040800.npz"
"247","IA-2015-7-00040803","IA",2015,26.9621518965,94.5721467749,22,0.103625136984576,22,3,40803,4,"R","dhs_train/IA-2015-7-00040803.npz"
"248","IA-2015-7-00040810","IA",2015,26.5779891814,90.8295771694,19,-1.89265763056636,19,3,40810,4,"R","dhs_train/IA-2015-7-00040810.npz"
"249","IA-2015-7-00040815","IA",2015,26.1174553667,90.6952459414,22,-1.46693755506006,22,3.04545454545455,40815,4,"R","dhs_train/IA-2015-7-00040815.npz"
"250","IA-2015-7-00040817","IA",2015,25.6174352343,89.9440351917,22,-1.62392933702671,22,3,40817,4,"R","dhs_train/IA-2015-7-00040817.npz"
"251","IA-2015-7-00040820","IA",2015,26.6963711818,91.3472219701,22,-1.62790297767269,22,2.90909090909091,40820,4,"R","dhs_train/IA-2015-7-00040820.npz"
"252","IA-2015-7-00040832","IA",2015,26.5240786416,91.2615509676,22,-0.299114119224867,22,3.09090909090909,40832,4,"R","dhs_train/IA-2015-7-00040832.npz"
"253","IA-2015-7-00040837","IA",2015,24.6882887173,92.461924964,20,-1.41071319081435,20,3,40837,4,"R","dhs_train/IA-2015-7-00040837.npz"
"254","IA-2015-7-00040839","IA",2015,26.3059643171,91.406013898,21,-0.578157108089337,21,3,40839,4,"R","dhs_train/IA-2015-7-00040839.npz"
"255","IA-2015-7-00040840","IA",2015,26.5133000717,90.9467160277,21,-1.58177531596127,21,3,40840,4,"R","dhs_train/IA-2015-7-00040840.npz"
"256","IA-2015-7-00040852","IA",2015,26.3559923523,92.0824662557,21,-1.49341341926038,21,3,40852,4,"R","dhs_train/IA-2015-7-00040852.npz"
"257","IA-2015-7-00040857","IA",2015,24.899384355,92.9714118793,22,-0.1795050953537,22,2.63636363636364,40857,4,"R","dhs_train/IA-2015-7-00040857.npz"
"258","IA-2015-7-00040864","IA",2015,26.1085599105,91.2031372336,22,-1.33437278553061,22,3,40864,4,"R","dhs_train/IA-2015-7-00040864.npz"
"259","IA-2015-7-00040868","IA",2015,26.4159069908,92.3861723627,22,-1.05339421568141,22,3.09090909090909,40868,4,"R","dhs_train/IA-2015-7-00040868.npz"
"260","IA-2015-7-00040872","IA",2015,24.7132168162,92.5329727423,22,-1.29398981986141,22,3,40872,4,"R","dhs_train/IA-2015-7-00040872.npz"
"261","IA-2015-7-00040877","IA",2015,26.3708750931,92.5398129119,22,-1.65464890564667,22,3.04545454545455,40877,4,"R","dhs_train/IA-2015-7-00040877.npz"
"262","IA-2015-7-00040879","IA",2015,27.610601119,94.7224527416,22,-0.40561677252179,22,3.09090909090909,40879,4,"U","dhs_train/IA-2015-7-00040879.npz"
"263","IA-2015-7-00040887","IA",2015,26.2836143918,91.0180398983,21,-1.37777878274589,21,3,40887,4,"R","dhs_train/IA-2015-7-00040887.npz"
"264","IA-2015-7-00040891","IA",2015,27.4418150157,94.5246192477,23,-0.39019127769135,23,3.1304347826087,40891,4,"R","dhs_train/IA-2015-7-00040891.npz"
"265","IA-2015-7-00040892","IA",2015,26.5069839778,90.7842698032,21,-1.18664372391783,21,3.14285714285714,40892,4,"R","dhs_train/IA-2015-7-00040892.npz"
"266","IA-2015-7-00040893","IA",2015,27.7461399534,95.239164594,21,-0.663522284448128,21,2.9047619047619,40893,4,"R","dhs_train/IA-2015-7-00040893.npz"
"267","IA-2015-7-00040895","IA",2015,27.4461873733,94.5379806771,23,-0.313711067189103,23,3.17391304347826,40895,4,"R","dhs_train/IA-2015-7-00040895.npz"
"268","IA-2015-7-00040898","IA",2015,26.7343053466,93.9845528154,22,-0.882604737222743,22,3.09090909090909,40898,4,"R","dhs_train/IA-2015-7-00040898.npz"
"269","IA-2015-7-00040899","IA",2015,26.5117662649,91.7938722424,20,-0.488180763785279,20,3.05,40899,4,"R","dhs_train/IA-2015-7-00040899.npz"
"270","IA-2015-7-00040915","IA",2015,27.6066414072,94.7616770228,22,-1.46683175489991,22,3,40915,4,"R","dhs_train/IA-2015-7-00040915.npz"
"271","IA-2015-7-00040916","IA",2015,26.4546373757,91.5110139737,22,-0.317553601181495,22,3.09090909090909,40916,4,"R","dhs_train/IA-2015-7-00040916.npz"
"272","IA-2015-7-00040932","IA",2015,26.6141815166,91.1174245292,22,-1.7879621655238,22,3.13636363636364,40932,4,"R","dhs_train/IA-2015-7-00040932.npz"
"273","IA-2015-7-00040933","IA",2015,26.3831699486,90.7834292922,20,-0.834007845429634,20,3,40933,4,"R","dhs_train/IA-2015-7-00040933.npz"
"274","IA-2015-7-00040935","IA",2015,26.0327501473,90.2649407664,22,-1.98990024984211,22,3,40935,4,"R","dhs_train/IA-2015-7-00040935.npz"
"275","IA-2015-7-00040936","IA",2015,26.4417854783,92.410888591,21,-1.85456957434437,21,3,40936,4,"R","dhs_train/IA-2015-7-00040936.npz"
"276","IA-2015-7-00040938","IA",2015,26.0596834825,90.3961894623,21,-0.607841961561581,21,3.0952380952381,40938,4,"R","dhs_train/IA-2015-7-00040938.npz"
"277","IA-2015-7-00040948","IA",2015,27.0869382453,94.8981491279,22,-0.927620278646882,22,3.09090909090909,40948,4,"R","dhs_train/IA-2015-7-00040948.npz"
"278","IA-2015-7-00040951","IA",2015,26.4471634894,91.288798758,21,0.104334026101864,21,3,40951,4,"R","dhs_train/IA-2015-7-00040951.npz"
"279","IA-2015-7-00040961","IA",2015,24.7335260781,92.4029390063,22,-2.22359200528343,22,2.72727272727273,40961,4,"R","dhs_train/IA-2015-7-00040961.npz"
"280","IA-2015-7-00040964","IA",2015,26.382886808,90.0521768934,22,-1.56293868251484,22,3.09090909090909,40964,4,"R","dhs_train/IA-2015-7-00040964.npz"
"281","IA-2015-7-00040965","IA",2015,26.4935628466,91.0971307884,22,0.677146073021003,22,3.13636363636364,40965,4,"R","dhs_train/IA-2015-7-00040965.npz"
"282","IA-2015-7-00040969","IA",2015,26.0192316811,89.9187019368,22,-2.21865705693103,22,3,40969,4,"R","dhs_train/IA-2015-7-00040969.npz"
"283","IA-2015-7-00040978","IA",2015,26.5269906521,90.9794781944,22,-1.29407260033078,22,3,40978,4,"R","dhs_train/IA-2015-7-00040978.npz"
"284","IA-2015-7-00040981","IA",2015,26.2812028771,93.4035638431,22,0.736966281525166,22,3.09090909090909,40981,4,"U","dhs_train/IA-2015-7-00040981.npz"
"285","IA-2015-7-00040984","IA",2015,26.475191148,90.780884807,20,-1.89922014162934,20,3,40984,4,"R","dhs_train/IA-2015-7-00040984.npz"
"286","IA-2015-7-00040986","IA",2015,27.4286939656,95.1639392319,22,-2.25237641055806,22,3.13636363636364,40986,4,"R","dhs_train/IA-2015-7-00040986.npz"
"287","IA-2015-7-00040987","IA",2015,25.9921620373,90.081437272,22,-1.65923362664912,22,3,40987,4,"R","dhs_train/IA-2015-7-00040987.npz"
"288","IA-2015-7-00040989","IA",2015,26.3418282709,91.4845098257,20,-0.277318629143502,20,3,40989,4,"R","dhs_train/IA-2015-7-00040989.npz"
"289","IA-2015-7-00041001","IA",2015,26.4527368156,92.0552603121,21,0.107760005868695,21,3.0952380952381,41001,4,"R","dhs_train/IA-2015-7-00041001.npz"
"290","IA-2015-7-00041005","IA",2015,27.7849289705,95.3413343334,20,-1.3751961075729,20,3.1,41005,4,"R","dhs_train/IA-2015-7-00041005.npz"
"291","IA-2015-7-00041006","IA",2015,26.579666389,92.9981370452,21,-0.223154383962786,21,2.9047619047619,41006,4,"R","dhs_train/IA-2015-7-00041006.npz"
"292","IA-2015-7-00041007","IA",2015,27.4803949505,95.3309533301,19,-0.182689293960994,19,3.10526315789474,41007,4,"U","dhs_train/IA-2015-7-00041007.npz"
"293","IA-2015-7-00041009","IA",2015,26.4917969323,92.2039420421,22,-1.5130031279261,22,3,41009,4,"R","dhs_train/IA-2015-7-00041009.npz"
"294","IA-2015-7-00041011","IA",2015,27.7356808376,95.0581553053,22,-0.963464616523786,22,3,41011,4,"R","dhs_train/IA-2015-7-00041011.npz"
"295","IA-2015-7-00041019","IA",2015,25.5826778069,89.8855613495,22,-2.08267473353967,22,3,41019,4,"R","dhs_train/IA-2015-7-00041019.npz"
"296","IA-2015-7-00041022","IA",2015,25.7270971016,92.6168585003,22,-3.6944634047019,22,1,41022,4,"R","dhs_train/IA-2015-7-00041022.npz"
"297","IA-2015-7-00041042","IA",2015,26.2948246642,90.6812476557,21,-1.84553752805813,21,3,41042,4,"R","dhs_train/IA-2015-7-00041042.npz"
"298","IA-2015-7-00041043","IA",2015,27.0902789846,94.8300154738,22,-1.1840064256644,22,3.13636363636364,41043,4,"R","dhs_train/IA-2015-7-00041043.npz"
"299","IA-2015-7-00041044","IA",2015,24.9778076214,92.6080414981,21,-0.449961706484447,21,2.9047619047619,41044,4,"R","dhs_train/IA-2015-7-00041044.npz"
"300","IA-2015-7-00041052","IA",2015,27.1996829952,94.5211791369,21,-0.708409129924921,21,3.0952380952381,41052,4,"R","dhs_train/IA-2015-7-00041052.npz"
"301","IA-2015-7-00041054","IA",2015,24.6335520871,92.4665450145,20,-1.31874108362696,20,3.05,41054,4,"R","dhs_train/IA-2015-7-00041054.npz"
"302","IA-2015-7-00041055","IA",2015,27.1267292665,94.373790342,22,-0.742226284852401,22,3.04545454545455,41055,4,"R","dhs_train/IA-2015-7-00041055.npz"
"303","IA-2015-7-00041060","IA",2015,26.5763339197,91.9186635183,21,-0.751029952752569,21,3,41060,4,"R","dhs_train/IA-2015-7-00041060.npz"
"304","IA-2015-7-00041065","IA",2015,26.0170343236,91.4667507099,22,-0.772711661785717,22,3.13636363636364,41065,4,"R","dhs_train/IA-2015-7-00041065.npz"
"305","IA-2015-7-00041066","IA",2015,26.569969536,90.1081570338,22,-1.934066048623,22,3,41066,4,"R","dhs_train/IA-2015-7-00041066.npz"
"306","IA-2015-7-00041068","IA",2015,26.0521407361,90.2008514717,21,-2.02182699602039,21,3,41068,4,"R","dhs_train/IA-2015-7-00041068.npz"
"307","IA-2015-7-00041074","IA",2015,26.5267066132,92.2093320784,20,-1.37840506122397,20,3,41074,4,"R","dhs_train/IA-2015-7-00041074.npz"
"308","IA-2015-7-00041076","IA",2015,26.8274301359,94.3789744753,21,-0.160768458375491,21,2.80952380952381,41076,4,"R","dhs_train/IA-2015-7-00041076.npz"
"309","IA-2015-7-00041078","IA",2015,26.5234119673,92.1609869715,22,1.43612409140845,22,3,41078,4,"U","dhs_train/IA-2015-7-00041078.npz"
"310","IA-2015-7-00041080","IA",2015,26.4369755803,90.5816783515,22,-1.08041696966966,22,2.54545454545455,41080,4,"R","dhs_train/IA-2015-7-00041080.npz"
"311","IA-2015-7-00041081","IA",2015,27.4558725634,94.3940457983,21,-1.85662107836878,21,3,41081,4,"R","dhs_train/IA-2015-7-00041081.npz"
"312","IA-2015-7-00041086","IA",2015,24.5739712178,92.5574562752,20,-2.4123162185175,20,1.7,41086,4,"R","dhs_train/IA-2015-7-00041086.npz"
